process,name,timestamp,running_time,idle_time,uart_transmit_calls,uart_receive_calls,i2c_read_calls,i2d_write_calls,spi_transfer_calls,gpio_interrupt_calls,adc_read_calls,sleep_calls
1,network,32502,9296,23206,2196,2196,0,0,4392,0,0,564372
2,temp_monitor,32502,29,32473,71,0,0,0,0,0,72,71
3,safety,32502,22546,9956,0,0,0,0,0,195318,65106,65106
4,gcode_parser,32502,616,31886,1778,1778,0,0,0,0,0,1778
0,network,33002,28322,4680,5124,5125,0,0,10249,0,0,1317042
1,gcode_parser,33002,4680,28322,4150,4151,0,0,0,0,0,4150
0,safety,33502,22206,11296,0,0,0,0,0,310694,103564,103564
1,gcode_parser,33502,753,32749,2827,2827,0,0,0,0,0,2827
2,power,33502,10543,22959,3493,3493,0,0,6986,0,0,897700
0,temp_monitor,34002,43,33959,91,0,0,0,0,0,92,91
1,power,34002,10430,23572,2821,2821,0,0,5642,0,0,724997
2,safety,34002,23500,10502,0,0,0,0,0,250959,83653,83653
3,stepper,34002,29,33973,0,0,0,0,231,231,0,231
0,safety,34502,33578,924,0,0,0,0,0,287391,95797,95796
1,gcode_parser,34502,890,33612,2615,2615,0,0,0,0,0,2615
2,temp_monitor,34502,31,34471,105,0,0,0,0,0,106,105
3,status_led,34502,3,34499,0,0,0,0,0,11,0,11
0,temp_monitor,35002,773,34229,224,0,0,0,0,0,225,224
1,gcode_parser,35002,34229,773,5581,5582,0,0,0,0,0,5581
0,status_led,35502,31,35471,0,0,0,0,0,11,0,11
1,gcode_parser,35502,5534,29968,2601,2601,0,0,0,0,0,2601
2,temp_monitor,35502,221,35281,104,0,0,0,0,0,105,104
3,power,35502,29716,5786,3210,3211,0,0,6421,0,0,825208
0,safety,36002,24376,11626,0,0,0,0,0,333855,111285,111285
1,status_led,36002,2,36000,0,0,0,0,0,13,0,13
2,power,36002,11626,24376,3753,3753,0,0,7506,0,0,964521
0,status_led,36502,2222,34280,0,0,0,0,0,14,0,14
1,stepper,36502,491,36011,0,0,0,0,346,346,0,346
2,network,36502,35976,526,4240,4240,0,0,8480,0,0,1089680
0,stepper,37002,33109,3893,0,0,0,0,606,606,0,606
1,temp_monitor,37002,3894,33108,242,0,0,0,0,0,243,242
0,safety,37502,24395,13107,0,0,0,0,0,479196,159732,159732
1,network,37502,13107,24395,5387,5387,0,0,10774,0,0,1384459
0,safety,38002,38002,0,0,0,0,0,0,1074748,358249,358248
0,gcode_parser,38502,38502,0,11901,11902,0,0,0,0,0,11901
0,temp_monitor,39002,61,38941,120,0,0,0,0,0,121,120
1,stepper,39002,58,38944,0,0,0,0,301,301,0,301
2,safety,39002,38882,120,0,0,0,0,0,328389,109463,109463
3,status_led,39002,1,39001,0,0,0,0,0,13,0,13
0,gcode_parser,39502,39502,0,12210,12211,0,0,0,0,0,12210
0,safety,40002,38836,1166,0,0,0,0,0,431535,143845,143845
1,status_led,40002,2,40000,0,0,0,0,0,16,0,16
2,gcode_parser,40002,1166,38836,3927,3927,0,0,0,0,0,3927
0,temp_monitor,40502,62,40440,162,0,0,0,0,0,163,162
1,safety,40502,40439,63,0,0,0,0,0,443150,147716,147716
2,status_led,40502,1,40501,0,0,0,0,0,17,0,17
0,status_led,41002,15,40987,0,0,0,0,0,10,0,10
1,network,41002,11704,29298,2770,2770,0,0,5540,0,0,711890
2,temp_monitor,41002,98,40904,90,0,0,0,0,0,91,90
3,safety,41002,28467,12535,0,0,0,0,0,246426,82142,82142
