process,name,timestamp,running_time,idle_time,uart_transmit_calls,uart_receive_calls,i2c_read_calls,i2d_write_calls,spi_transfer_calls,gpio_interrupt_calls,adc_read_calls,sleep_calls
1,gcode_parser,31002,30314,688,4943,4944,0,0,0,0,0,4943
0,safety,31502,31502,0,0,0,0,0,0,890851,296950,296950
0,safety,32002,31047,955,0,0,0,0,0,345201,115067,115067
1,gcode_parser,32002,919,31083,3141,3141,0,0,0,0,0,3141
2,temp_monitor,32002,104,31898,126,0,0,0,0,0,127,126
0,status_led,32502,32,32470,0,0,0,0,0,10,0,10
1,power,32502,27183,5319,2954,2955,0,0,5909,0,0,759264
2,temp_monitor,32502,190,32312,96,0,0,0,0,0,97,96
3,gcode_parser,32502,5097,27405,2393,2393,0,0,0,0,0,2393
0,power,33002,6947,26055,2471,2472,0,0,4943,0,0,635128
1,stepper,33002,25,32977,0,0,0,0,202,202,0,202
2,network,33002,5238,27764,2471,2472,0,0,4943,0,0,635128
3,safety,33002,20792,12210,0,0,0,0,0,219844,73281,73281
0,safety,33502,32291,1211,0,0,0,0,0,519672,173224,173224
1,gcode_parser,33502,1211,32291,4729,4729,0,0,0,0,0,4729
0,network,34002,33992,10,5553,5553,0,0,11106,0,0,1427121
1,status_led,34002,10,33992,0,0,0,0,0,20,0,19
0,temp_monitor,34502,41,34461,77,0,0,0,0,0,78,77
1,stepper,34502,36,34466,0,0,0,0,193,193,0,193
2,status_led,34502,2,34500,0,0,0,0,0,8,0,8
3,power,34502,9824,24678,2367,2367,0,0,4734,0,0,608319
4,safety,34502,24599,9903,0,0,0,0,0,210543,70181,70181
0,network,35002,10427,24575,2367,2368,0,0,4735,0,0,608553
1,safety,35002,23827,11175,0,0,0,0,0,210600,70200,70200
2,temp_monitor,35002,26,34976,77,0,0,0,0,0,78,77
3,gcode_parser,35002,679,34323,1917,1917,0,0,0,0,0,1917
4,stepper,35002,46,34956,0,0,0,0,194,194,0,194
0,status_led,35502,35502,0,0,0,0,0,0,48,0,47
0,network,36002,12645,23357,5170,5170,0,0,10340,0,0,1328690
1,safety,36002,23357,12645,0,0,0,0,0,459920,153306,153306
0,network,36502,10189,26313,2508,2508,0,0,5016,0,0,644556
1,temp_monitor,36502,29,36473,81,0,0,0,0,0,82,81
2,stepper,36502,37,36465,0,0,0,0,205,205,0,205
3,safety,36502,26242,10260,0,0,0,0,0,223095,74365,74365
4,status_led,36502,5,36497,0,0,0,0,0,9,0,9
0,temp_monitor,37002,37002,0,479,0,0,0,0,0,481,479
0,gcode_parser,37502,35662,1840,5978,5978,0,0,0,0,0,5978
1,stepper,37502,1840,35662,0,0,0,0,603,604,0,603
0,status_led,38002,2000,36002,0,0,0,0,0,25,0,25
1,temp_monitor,38002,36002,2000,248,0,0,0,0,0,249,248
0,stepper,38502,1894,36608,0,0,0,0,619,619,0,619
