process,name,timestamp,running_time,idle_time,uart_transmit_calls,uart_receive_calls,i2c_read_calls,i2d_write_calls,spi_transfer_calls,gpio_interrupt_calls,adc_read_calls,sleep_calls
0,temp_monitor,26502,33,26469,71,0,0,0,0,0,72,71
1,network,26502,8152,18350,2199,2199,0,0,4398,0,0,565143
2,safety,26502,18316,8186,0,0,0,0,0,195598,65199,65199
3,status_led,26502,1,26501,0,0,0,0,0,8,0,8
0,stepper,27002,296,26706,0,0,0,0,145,145,0,145
1,power,27002,20015,6987,1769,1770,0,0,3539,0,0,454844
2,network,27002,2957,24045,1769,1770,0,0,3539,0,0,454843
3,status_led,27002,6,26996,0,0,0,0,0,6,0,6
4,gcode_parser,27002,3728,23274,1432,1432,0,0,0,0,0,1432
0,network,27502,7707,19795,1889,1890,0,0,3778,0,0,485473
1,status_led,27502,0,27502,0,0,0,0,0,7,0,7
2,stepper,27502,28,27474,0,0,0,0,155,155,0,155
3,safety,27502,19747,7755,0,0,0,0,0,168060,56020,56020
4,temp_monitor,27502,20,27482,61,0,0,0,0,0,62,61
0,safety,28002,28002,0,0,0,0,0,0,791830,263943,263943
0,temp_monitor,28502,28502,0,369,0,0,0,0,0,371,369
0,network,29002,29002,0,7594,7595,0,0,15188,0,0,1951658
0,power,29502,29155,347,4812,4813,0,0,9625,0,0,1236810
1,stepper,29502,409,29093,0,0,0,0,393,394,0,393
0,stepper,30002,467,29535,0,0,0,0,227,227,0,227
1,power,30002,29297,705,2780,2780,0,0,5560,0,0,714460
2,temp_monitor,30002,220,29782,90,0,0,0,0,0,91,90
3,status_led,30002,18,29984,0,0,0,0,0,11,0,10
0,gcode_parser,30502,967,29535,2994,2994,0,0,0,0,0,2994
1,safety,30502,29499,1003,0,0,0,0,0,328971,109657,109657
2,stepper,30502,36,30466,0,0,0,0,302,302,0,302
0,safety,31002,30958,44,0,0,0,0,0,339108,113036,113036
1,stepper,31002,120,30882,0,0,0,0,311,311,0,311
2,status_led,31002,3,30999,0,0,0,0,0,13,0,13
0,network,31502,19589,11913,3095,3095,0,0,6190,0,0,795415
1,temp_monitor,31502,153,31349,100,0,0,0,0,0,101,100
2,power,31502,11760,19742,3095,3095,0,0,6190,0,0,795415
0,network,32002,22221,9781,3073,3074,0,0,6147,0,0,790006
1,power,32002,5696,26306,3073,3074,0,0,6147,0,0,790006
2,gcode_parser,32002,4085,27917,2487,2488,0,0,0,0,0,2487
0,network,32502,10507,21995,3387,3388,0,0,6775,0,0,870609
1,stepper,32502,29,32473,0,0,0,0,277,277,0,277
2,safety,32502,21966,10536,0,0,0,0,0,301339,100446,100446
0,network,33002,33002,0,8642,8643,0,0,17284,0,0,2220994
0,temp_monitor,33502,224,33278,193,0,0,0,0,0,194,193
1,safety,33502,33448,54,0,0,0,0,0,530332,176777,176777
0,temp_monitor,34002,45,33957,74,0,0,0,0,0,75,74
1,gcode_parser,34002,702,33300,1857,1857,0,0,0,0,0,1857
2,status_led,34002,1,34001,0,0,0,0,0,8,0,8
3,network,34002,9745,24257,2294,2294,0,0,4588,0,0,589558
4,safety,34002,23514,10488,0,0,0,0,0,204069,68023,68023
0,temp_monitor,34502,226,34276,179,0,0,0,0,0,180,179
1,network,34502,34276,226,5522,5523,0,0,11044,0,0,1419154
0,stepper,35002,1886,33116,0,0,0,0,378,378,0,378
1,temp_monitor,35002,701,34301,150,0,0,0,0,0,151,150
2,gcode_parser,35002,32488,2514,3741,3741,0,0,0,0,0,3741
0,status_led,35502,3042,32460,0,0,0,0,0,9,0,9
1,power,35502,7496,28006,2681,2682,0,0,5363,0,0,689154
2,safety,35502,22378,13124,0,0,0,0,0,238530,79509,79509
3,network,35502,5613,29889,2681,2682,0,0,5363,0,0,689154
0,safety,36002,25897,10105,0,0,0,0,0,222081,74027,74027
1,network,36002,10031,25971,2497,2497,0,0,4993,0,0,641728
2,status_led,36002,3,35999,0,0,0,0,0,9,0,9
3,temp_monitor,36002,35,35967,81,0,0,0,0,0,82,81
4,stepper,36002,132,35870,0,0,0,0,204,204,0,204
0,status_led,36502,15,36487,0,0,0,0,0,9,0,9
1,network,36502,10424,26078,2466,2466,0,0,4932,0,0,633762
2,temp_monitor,36502,140,36362,80,0,0,0,0,0,81,80
