process,name,timestamp,running_time,idle_time,uart_transmit_calls,uart_receive_calls,i2c_read_calls,i2d_write_calls,spi_transfer_calls,gpio_interrupt_calls,adc_read_calls,sleep_calls
3,gcode_parser,28002,4395,23607,2062,2062,0,0,0,0,0,2062
0,stepper,28502,35,28467,0,0,0,0,176,176,0,176
1,power,28502,6125,22377,2152,2153,0,0,4305,0,0,553148
2,safety,28502,17896,10606,0,0,0,0,0,191463,63821,63821
3,network,28502,4446,24056,2152,2153,0,0,4305,0,0,553147
0,network,29002,5363,23639,2191,2192,0,0,4382,0,0,563087
1,temp_monitor,29002,22,28980,71,0,0,0,0,0,72,71
2,safety,29002,18296,10706,0,0,0,0,0,194922,64974,64974
3,power,29002,5321,23681,2191,2192,0,0,4382,0,0,563087
0,temp_monitor,29502,3156,26346,193,0,0,0,0,0,194,193
1,stepper,29502,26346,3156,0,0,0,0,484,485,0,484
0,gcode_parser,30002,30002,0,9272,9273,0,0,0,0,0,9272
0,stepper,30502,422,30080,0,0,0,0,293,293,0,293
1,network,30502,29862,640,3584,3585,0,0,7169,0,0,921321
2,temp_monitor,30502,218,30284,116,0,0,0,0,0,117,116
0,temp_monitor,31002,236,30766,116,0,0,0,0,0,117,116
1,status_led,31002,1929,29073,0,0,0,0,0,12,0,12
2,power,31002,30752,250,3595,3595,0,0,7189,0,0,923914
0,gcode_parser,31502,29215,2287,3367,3367,0,0,0,0,0,3367
1,stepper,31502,1626,29876,0,0,0,0,341,341,0,341
2,temp_monitor,31502,661,30841,135,0,0,0,0,0,136,135
0,status_led,32002,32002,0,0,0,0,0,0,43,0,42
0,safety,32502,22823,9679,0,0,0,0,0,242391,80797,80797
1,temp_monitor,32502,18,32484,88,0,0,0,0,0,89,88
2,network,32502,9622,22880,2725,2725,0,0,5450,0,0,700325
3,stepper,32502,62,32440,0,0,0,0,223,223,0,223
0,status_led,33002,1155,31847,0,0,0,0,0,18,0,18
1,network,33002,32972,30,5390,5390,0,0,10779,0,0,1385229
0,stepper,33502,1708,31794,0,0,0,0,274,274,0,274
1,gcode_parser,33502,31111,2391,2715,2715,0,0,0,0,0,2715
2,temp_monitor,33502,697,32805,109,0,0,0,0,0,110,109
3,status_led,33502,63,33439,0,0,0,0,0,12,0,11
