trace_file,getpid,getegid,getxattr,setuid,rename,kill,epoll_ctl,fdatasync,fsetxattr,capset,sysinfo,capget,write,faccessat2,connect,dup,arch_prctl,pwrite64,statx,wait4,getrusage,utimensat,getpeername,linkat,getppid,getpgrp,sendto,recvfrom,fstat,socketpair,madvise,fchmodat,gettid,clock_nanosleep,clone3,copy_file_range,fchmod,times,recvmsg,openat,umask,getrandom,getuid,poll,socket,statfs,io_uring_enter,epoll_create1,ftruncate,timerfd_settime,access,eventfd2,fgetxattr,fadvise64,getcwd,prctl,setsockopt,getresuid,getsockname,getgroups,creat,read,newfstatat,getgid,fchown,sigaltstack,symlinkat,epoll_pwait,sendmsg,futex,dup2,epoll_pwait2,llistxattr,set_robust_list,sched_getaffinity,fcntl,setxattr,rt_sigaction,rmdir,geteuid,sched_getscheduler,rt_sigprocmask,mmap,chmod,bind,fstatfs,setitimer,lseek,pread64,ppoll,execve,getresgid,pipe2,brk,io_uring_setup,chdir,rseq,pselect6,ioctl,prlimit64,membarrier,set_tid_address,unlinkat,syscall_-1,renameat2,mprotect,getdents64,mkdir,unlink,open,clone,close,munmap,sync,uname,epoll_wait,fchdir,flock,readlink,getsockopt,fsync,timerfd_create,userspace_ms,total_ms,wall_time_s
io_intensive_17.csv,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.998,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.169,0.000,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.002,0.000,0.000,0.001,0.000,0.000,0.000,2.860,0.019,0.001,0.000,0.000,0.000,0.000,0.000,0.003,0.002,0.000,0.000,0.001,0.000,0.000,0.000,0.007,0.000,0.001,0.000,0.002,0.173,0.000,0.000,0.000,0.000,0.001,0.003,0.000,0.223,0.000,0.000,0.010,0.000,0.000,0.001,0.000,0.002,0.002,0.000,0.001,0.000,0.000,0.000,0.031,0.023,0.000,0.000,0.000,0.000,0.033,0.013,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.000,42.564,63.202,0.063311
io_intensive_18.csv,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.128,0.000,0.000,0.000,0.001,0.000,0.000,346.079,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.170,0.000,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.001,0.002,0.000,0.000,0.001,0.000,0.000,0.000,44.122,0.018,0.001,0.000,0.000,0.000,0.000,0.000,0.003,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.009,0.000,0.001,0.000,0.006,0.172,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.314,0.000,0.000,0.012,0.000,0.000,0.001,0.000,0.004,0.003,0.000,0.001,0.000,0.001,0.000,0.038,0.025,0.000,0.000,0.000,0.080,0.032,0.054,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,317.656,709.995,0.364456
io_intensive_19.csv,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.509,0.000,0.000,0.000,0.002,0.000,0.000,174.291,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.000,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.586,0.000,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.003,0.000,0.000,0.001,0.000,0.000,0.000,10.325,0.070,0.003,0.000,0.000,0.000,0.000,0.000,0.006,0.012,0.000,0.000,0.002,0.000,0.000,0.000,0.023,0.000,0.003,0.000,0.029,0.326,0.000,0.000,0.000,0.000,0.002,0.006,0.000,0.581,0.000,0.000,0.033,0.000,0.000,0.002,0.000,0.003,0.004,0.000,0.002,0.000,0.001,0.000,0.053,0.054,0.000,0.000,0.000,0.244,0.090,0.049,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,125.974,374.393,0.200977
io_intensive_2.csv,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,471.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,0.002,0.002,0.000,0.134,0.000,0.000,0.006,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.011,0.008,0.000,0.000,0.000,0.000,0.022,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,158.239,655.682,0.655750
io_intensive_20.csv,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.988,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.131,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.002,0.000,0.000,0.001,0.000,0.000,0.000,0.020,0.009,0.001,0.000,0.000,0.000,0.000,0.000,0.002,0.778,0.000,0.000,0.000,0.000,1.633,0.000,0.005,0.000,0.001,0.000,0.001,0.086,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.081,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.002,0.001,0.000,0.001,0.000,0.000,0.000,0.015,0.010,0.000,0.000,0.000,0.000,0.690,0.005,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,690.345,696.843,0.696899
io_intensive_21.csv,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.002,0.001,0.000,0.093,0.000,0.000,0.005,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.008,0.000,0.000,0.000,0.000,0.014,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.470,12.210,0.012335
io_intensive_22.csv,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.082,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.086,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.019,0.000,0.000,0.000,0.000,0.013,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.453,10.768,0.010824
io_intensive_23.csv,0.144,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.093,0.000,0.000,2306.509,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,2.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.076,0.067,0.149,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.489,0.000,0.000,0.000,0.002,0.000,0.000,0.001,0.000,0.000,0.000,3.353,0.033,0.002,0.000,0.000,0.000,0.000,0.000,0.229,0.000,0.000,0.000,0.123,0.000,0.000,0.000,0.664,1.176,0.002,0.000,0.978,11.534,0.000,0.000,0.000,0.000,0.000,0.281,0.000,18.365,0.000,0.000,0.986,0.000,0.278,0.082,0.000,0.239,0.121,0.000,0.084,0.000,0.199,0.000,1.898,1.684,1.327,0.000,0.000,11.353,2.306,1.120,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2517.518,4897.946,2.631424
io_intensive_24.csv,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.002,0.001,0.000,0.000,11.849,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.000,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.263,0.000,0.003,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.002,0.000,0.000,0.001,0.000,0.000,0.000,0.059,0.018,0.001,0.000,0.000,0.000,0.000,0.000,0.004,0.002,0.000,0.000,0.001,0.000,0.003,0.000,0.009,0.000,0.001,0.000,0.005,0.220,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.296,0.000,0.000,0.019,0.000,0.000,0.001,0.000,0.004,0.002,0.000,0.002,0.000,0.001,0.000,0.044,0.032,0.000,0.000,0.000,0.104,0.039,0.022,0.000,0.001,0.000,0.000,0.004,0.000,0.000,0.000,0.000,40.071,53.161,0.041615
io_intensive_25.csv,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.131,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.183,0.000,0.000,0.012,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.019,0.015,0.000,0.000,0.000,0.000,0.022,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.562,21.174,0.035610
io_intensive_26.csv,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.206,0.000,0.000,0.010,0.000,0.000,0.001,0.000,0.000,0.002,0.000,0.001,0.000,0.000,0.000,0.020,0.020,0.000,0.000,0.000,0.000,0.018,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.644,15.148,0.030484
io_intensive_27.csv,0.054,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.044,0.000,0.383,1663.175,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,1.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.017,0.000,0.085,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243,0.000,0.000,0.000,0.002,0.264,0.000,0.001,0.000,0.000,0.000,2.701,0.439,0.001,0.000,0.000,0.000,0.000,0.000,0.249,0.070,0.000,0.000,0.062,0.000,0.000,0.000,0.321,0.000,0.001,0.000,0.550,11.995,0.000,0.000,0.000,0.000,0.286,0.150,0.000,8.510,0.000,0.000,0.508,0.000,0.000,0.048,0.000,0.205,0.062,0.000,0.043,0.000,0.102,0.000,2.231,1.012,0.000,0.000,0.000,4.807,1.889,1.173,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1788.750,3501.442,1.859016
io_intensive_28.csv,0.180,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.000,0.000,4253.067,0.000,0.241,0.001,0.000,0.001,0.000,0.000,0.000,4.219,0.000,0.000,0.743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.805,0.091,0.291,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.928,0.000,0.000,0.000,0.002,0.000,0.000,0.001,0.000,0.000,0.000,6.027,0.935,0.002,0.000,0.000,0.000,0.000,0.000,0.416,0.113,0.000,0.000,0.218,0.000,0.000,0.000,1.394,0.000,0.002,0.000,1.584,21.366,0.000,0.000,0.000,0.000,0.000,0.483,0.000,31.592,0.001,0.000,1.787,0.000,0.000,0.165,0.000,0.444,0.211,0.000,0.159,0.000,0.340,0.000,3.473,3.341,0.000,0.000,0.000,16.649,4.412,1.908,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4537.480,8919.232,4.739029
io_intensive_3.csv,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.934,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.063,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.144,0.000,0.000,0.006,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.009,0.013,0.000,0.000,0.000,0.000,0.018,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1515.002,1553.109,1.553165
io_intensive_4.csv,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.350,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.082,0.000,0.000,0.000,0.000,0.001,0.003,0.000,0.097,0.000,0.000,0.006,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.024,0.015,0.000,0.000,0.000,0.000,0.020,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82.086,131.502,0.131641
io_intensive_5.csv,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.307,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.116,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.082,0.000,0.000,0.000,0.000,0.001,0.002,0.000,0.087,0.000,0.000,0.008,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.012,0.015,0.000,0.000,0.000,0.000,0.025,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87.360,146.237,0.146293
io_intensive_6.csv,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.065,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.315,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.010,0.009,0.000,0.000,0.000,0.000,0.018,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1314.591,1329.831,1.329893
io_intensive_7.csv,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.184,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.002,0.000,0.000,0.001,0.000,0.000,0.000,0.070,0.010,0.001,0.000,0.000,0.000,0.000,0.000,0.001,1.014,0.000,0.000,0.000,0.000,1.780,0.000,0.005,0.000,0.001,0.000,0.001,0.081,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.103,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.003,0.001,0.000,0.000,0.000,0.000,0.000,0.014,0.011,0.000,0.000,0.000,0.000,0.780,0.005,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,726.622,752.053,0.752109
io_intensive_8.csv,0.693,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.430,0.000,0.000,0.000,0.628,0.000,0.000,16759.367,0.000,0.000,0.001,0.000,0.002,0.001,0.000,0.000,20.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110.180,0.000,1.232,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.527,0.000,0.000,0.986,0.004,0.000,0.000,0.001,0.000,0.000,0.000,30.234,0.032,0.002,0.000,0.000,0.000,0.000,0.000,1.615,1.281,0.000,0.000,1.063,0.000,0.000,0.000,4.582,0.000,0.001,0.000,6.682,104.722,0.000,0.000,0.000,0.000,0.000,1.890,0.000,199.017,0.001,0.000,8.038,0.000,0.000,0.610,0.000,2.155,0.877,0.000,0.674,0.000,1.359,0.000,14.783,15.160,0.000,0.000,0.000,142.852,20.936,23.332,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17528.695,35009.705,18.617047
io_intensive_9.csv,0.703,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.352,0.000,0.000,0.000,0.591,0.000,5.821,23794.179,0.000,0.000,0.001,0.000,0.003,0.002,0.000,0.000,26.866,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.245,0.000,1.345,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.973,0.000,0.000,0.000,0.004,3.547,0.000,0.001,0.000,0.000,0.000,37.992,6.489,0.002,0.000,0.000,0.000,0.000,0.000,2.963,1.694,0.000,0.000,0.873,0.000,1.145,0.000,4.530,0.000,0.002,0.000,7.588,209.971,0.000,0.000,0.000,0.000,3.999,2.033,0.000,183.262,0.001,0.000,7.718,0.000,0.000,0.608,0.000,3.135,0.891,0.000,0.644,0.000,1.228,0.000,34.125,15.304,0.000,0.000,0.000,122.871,27.431,25.076,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24358.178,49030.391,25.595968
mixed_1.csv,0.008,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.000,11.441,0.000,0.002,0.000,0.000,282.790,0.000,0.000,0.001,0.000,0.003,0.001,1.838,0.232,0.083,0.000,0.011,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.005,0.485,0.000,0.005,0.002,211.481,0.053,0.000,0.000,0.000,0.000,0.000,0.027,0.006,0.000,0.001,0.002,0.002,0.009,0.001,0.018,0.000,0.000,0.234,0.062,0.003,0.000,0.001,0.000,0.000,0.000,0.021,0.002,0.000,0.000,0.003,0.000,0.002,0.000,0.043,0.000,0.003,0.000,0.014,0.619,0.000,0.002,0.000,0.000,0.003,0.006,3.867,0.453,0.000,0.000,0.070,0.000,0.000,0.003,0.000,0.009,0.003,0.000,0.002,0.000,0.002,0.000,0.154,0.050,0.000,0.000,0.000,0.131,0.523,0.059,0.000,0.001,0.000,0.000,0.000,0.000,0.004,0.000,0.000,103.234,618.150,0.314596
mixed_10.csv,0.005,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,248.406,0.000,0.000,0.000,0.004,0.000,0.000,596.808,0.000,0.000,0.001,0.000,0.002,0.001,0.000,0.000,0.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.896,0.000,0.010,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.000,0.000,0.001,0.002,0.007,0.000,0.002,0.000,0.000,0.014,143.512,8.871,0.003,0.000,0.000,0.000,0.000,0.000,0.011,0.007,0.000,0.000,0.005,0.000,0.006,0.000,0.031,0.000,0.003,0.000,0.027,1.099,0.000,0.000,0.001,0.000,0.005,0.012,0.000,3.542,0.001,0.016,0.049,0.000,0.000,0.004,0.000,0.036,0.007,0.000,0.004,0.000,0.004,0.000,0.190,0.108,0.000,0.000,0.000,0.404,0.248,0.072,0.000,0.003,0.000,0.001,0.000,0.000,0.000,0.000,0.000,577.690,1582.413,0.627711
