task_id,timestamp,total_run_timf,total_io_wait_time,total_ready_wait_time,wait_pct,delta
G,1340710,1329732,0,1351774,0.50411,7
C,1345750,1350634,0,1340964,0.49820367,5
G,1352790,1339824,0,1365864,0.50481206,5
C,1357796,1364714,0,1350974,0.49747026,5
G,1362796,1349824,0,1375874,0.50477856,7
C,1367836,1374714,0,1361076,0.49750748,5
G,1374876,1359916,0,1389964,0.50546354,5
C,1379876,1388794,0,1371086,0.4967919,5
G,1384876,1369916,0,1399974,0.5054259,5
C,1389876,1398794,0,1381096,0.49681678,5
G,1394876,1379916,0,1409984,0.50538874,5
C,1399876,1408794,0,1391106,0.4968413,5
G,1404876,1389916,0,1419994,0.50535214,5
C,1409882,1418794,0,1401116,0.4968655,5
G,1414876,1399916,0,1430004,0.5053161,5
C,1419876,1428794,0,1411126,0.49688935,5
G,1424876,1409916,0,1440014,0.5052805,5
C,1429876,1438794,0,1421136,0.49691287,5
G,1434876,1419916,0,1450024,0.5052454,5
C,1439876,1448794,0,1431146,0.49693605,5
G,1444876,1429916,0,1460034,0.5052108,5
C,1449876,1458794,0,1441156,0.4969589,5
G,1454882,1439916,0,1470044,0.5051767,10
C,1459922,1468794,0,1451258,0.49699733,5
G,1469968,1450008,0,1490134,0.50682384,5
C,1474962,1488874,0,1461268,0.49532124,5
G,1479968,1460008,0,1500144,0.5067794,10
C,1485008,1498874,0,1471370,0.4953701,5
G,1495048,1470100,0,1520234,0.5083827,5
C,1500048,1518954,0,1481380,0.49373835,5
G,1505048,1480100,0,1530244,0.5083286,5
C,1510048,1528954,0,1491390,0.4937815,5
G,1515054,1490100,0,1540254,0.5082753,7
C,1520094,1538954,0,1501492,0.49383938,5
G,1527134,1500192,0,1554344,0.50886416,5
C,1532134,1553034,0,1511502,0.49322376,5
G,1537134,1510192,0,1564354,0.50880814,5
C,1542134,1563034,0,1521512,0.49326935,5
G,1547134,1520192,0,1574364,0.50875276,5
C,1552140,1573034,0,1531522,0.49331436,5
G,1557140,1530192,0,1584374,0.50869817,5
C,1562134,1583034,0,1541532,0.49335876,5
G,1567134,1540192,0,1594384,0.5086442,5
C,1572134,1593034,0,1551542,0.4934026,5
G,1577134,1550192,0,1604394,0.508591,5
C,1582134,1603034,0,1561552,0.4934459,5
G,1587134,1560192,0,1614404,0.5085384,5
C,1592134,1613034,0,1571562,0.49348867,5
G,1597134,1570192,0,1624414,0.5084865,5
C,1602140,1623034,0,1581572,0.49353087,7
G,1607180,1580192,0,1634516,0.5084493,5
C,1614226,1633126,0,1595662,0.49419844,6
G,1619266,1594272,0,1644618,0.5077721,5
C,1625306,1643218,0,1607752,0.4945453,5
G,1630306,1606352,0,1654628,0.50740206,5
C,1635306,1653218,0,1617762,0.4945802,5
G,1640306,1616352,0,1664638,0.50735843,5
C,1645306,1663218,0,1627772,0.4946147,5
G,1650306,1626352,0,1674648,0.50731534,5
C,1655306,1673218,0,1637782,0.49464875,5
G,1660312,1636352,0,1684658,0.5072728,6
C,1665352,1683218,0,1647884,0.49469635,5
G,1671392,1646444,0,1696748,0.50752336,5
C,1676392,1695298,0,1657894,0.4944226,5
G,1681392,1656444,0,1706758,0.5074801,5
C,1686398,1705298,0,1667904,0.4944572,5
G,1691392,1666444,0,1716768,0.5074373,5
C,1696392,1715298,0,1677914,0.49449137,5
G,1701398,1676444,0,1726778,0.507395,5
C,1706392,1725298,0,1687924,0.4945251,5
G,1711392,1686444,0,1736788,0.5073533,5
